full_id,direction,longitude,latitude
n8906101148,backward,13.3922738,52.5549351
n8349030278,forward,13.5736731,52.5523552
n2592057729,forward,13.6454621,52.5238915
n10170799452,backward,13.5979688,52.5216128
n7949132189,forward,13.3016481,52.6429704
n10057663769,backward,13.6104101,52.4944487
n10823527890,forward,13.6213042,52.5062487
n10079290094,forward,13.3453723,52.5264148
n10209384028,backward,13.4735422,52.4205462
n10542357606,forward,13.5159855,52.482164
n10218083164,forward,13.5106819,52.4642658
n9952857666,backward,13.6438885,52.527984
n10598754218,forward,13.4415994,52.554778
n9488750017,backward,13.6291098,52.4240466
n9005050559,backward,13.2401152,52.5261649
n3102963799,backward,13.3684887,52.5105405
n8603277941,backward,13.5055844,52.5344136
n8654013455,backward,13.5606953,52.4886981
n11921158539,backward,13.3680815,52.5974225
n9544315497,forward,13.5022258,52.5574471
n9837765336,backward,13.5543694,52.4477584
n9551021053,backward,13.4595946,52.6163648
n10223151617,forward,13.4868496,52.4227789
n10598989247,forward,13.4486922,52.5598164
n10725022335,forward,13.6254334,52.4567148
n11354413038,forward,13.427174,52.4755335
n10560775283,forward,13.4179918,52.5399444
n10598383426,,13.4213076,52.5624621
n10218083170,forward,13.5120769,52.4644373
n10198807058,backward,13.6591784,52.4136068
n9649588102,backward,13.5579609,52.4000001
n9547487781,forward,13.4407287,52.6353534
n10548648108,,13.5867656,52.4404855
n10006692596,forward,13.5213494,52.4873092
n10556289082,forward,13.7169525,52.4362529
n10569337316,forward,13.4396765,52.5238095
n9980209425,forward,13.5124172,52.5652564
n10665503254,forward,13.3596794,52.4752469
n10981841470,backward,13.4562919,52.5482401
n5759577600,backward,13.3248404,52.4912916
n11297538739,backward,13.4784908,52.4774624
n10716103185,,13.479666,52.5534522
n9546848973,forward,13.4345883,52.5943668
n9544315384,forward,13.504933,52.551849
n10284285036,forward,13.3643765,52.509878
n10709186978,backward,13.4786057,52.5559519
n11063428030,backward,13.513092,52.4581661
n10212115116,backward,13.6386689,52.4477269
n9221296477,forward,13.5101866,52.4534002
n10207236081,forward,13.5793155,52.4449518
n9969165755,forward,13.5137149,52.536241
n2670269988,,13.4532988,52.5181691
n9553396959,backward,13.5818824,52.4554733
n10274691274,backward,13.4668971,52.5241501
n10613581463,forward,13.4455386,52.5348998
n10767661502,forward,13.5196319,52.4874015
n9980209442,backward,13.5090044,52.5644585
n10570256313,,13.4406959,52.5169263
n8669063116,backward,13.4283589,52.5695576
n8443275160,backward,13.6212297,52.5137334
n10617298965,backward,13.4122978,52.5311473
n8557172637,forward,13.4775903,52.5266474
n5759577598,backward,13.3286828,52.4908537
n10042284887,backward,13.5004885,52.542697
n10575927439,forward,13.4968159,52.5701631
n2232498211,forward,13.3811685,52.465603
n8512876884,backward,13.5773813,52.5478433
n9544604596,forward,13.5217666,52.5670025
n10592118606,,13.4453348,52.5454858
n10207037762,forward,13.5818717,52.4403019
n10745390910,backward,13.3769244,52.5775992
n10779374706,,13.3990453,52.5463395
n11298149260,forward,13.4819735,52.4730676
n11391062304,backward,13.4332924,52.505044
n8525571797,forward,13.5589881,52.5328578
n6307459059,,13.3023292,52.5477774
n3166517625,backward,13.3781449,52.4563348
n9553643284,backward,13.5779548,52.4612425
n8370100911,backward,13.3023901,52.6265086
n2953782192,backward,13.3530661,52.5750376
n10559961609,backward,13.4833194,52.479996
n712955700,forward,13.508912,52.5007118
n10895759651,,13.5292233,52.4295338
n10556413725,backward,13.7384665,52.4287723
n6512193145,backward,13.4924912,52.4700858
n11297438743,forward,13.4789443,52.4776985
n4281953628,backward,13.411286,52.5034811
n11347650705,forward,13.4579157,52.5095842
n10142982338,forward,13.5866575,52.5165705
n6832219399,backward,13.446599,52.4915788
n10745128950,forward,13.5316843,52.4346912
n10882922392,backward,13.4080444,52.4999566
n11986941324,forward,13.4533063,52.5927611
n10013327118,backward,13.5015333,52.5491784
n10213524890,backward,13.6271948,52.4468329
n11068092463,forward,13.315857,52.5063276
n10554763789,backward,13.7186992,52.4313917
n11347696483,backward,13.4594139,52.5125905
n5453718498,backward,13.2178473,52.4279558
n8446344545,backward,13.6197492,52.5224647
n10599137872,forward,13.4572791,52.5611218
n10287885367,backward,13.4195666,52.5060869
n2913287037,backward,13.3319966,52.5459256
n10614312590,,13.4187237,52.53062
n10076449907,backward,13.3421551,52.5241491
n10585694932,forward,13.4104337,52.5510823
n11047486054,forward,13.1335781,52.4615875
n8910886850,backward,13.4417378,52.5462983
n10059981608,forward,13.5619159,52.5052531
n10149268471,forward,13.5871586,52.4687767
n10296384662,forward,13.4857833,52.5207843
n8654000179,forward,13.5607018,52.4915488
n10598709291,backward,13.4415898,52.5567501
n2693136920,forward,13.5360097,52.4778461
n10695625637,backward,13.6211076,52.5122936
n10804457491,backward,13.6926,52.456097
n11007473944,forward,13.4972123,52.4581208
n10222771965,backward,13.5362283,52.4119483
n10219468722,forward,13.2617328,52.5430211
n9938612931,backward,13.6350007,52.5383922
n10214646729,backward,13.5621303,52.4860251
n10053560074,backward,13.6157142,52.504914
n10815869183,forward,13.4927809,52.4139122
n10823586793,backward,13.6229716,52.512054
n9761475969,backward,13.589833,52.5132101
n9978954772,backward,13.5145676,52.5396525
n10594243523,forward,13.4320453,52.5436357
n10166243631,backward,13.5617603,52.4938544
n10030893712,forward,13.4451926,52.5323106
n8672066655,forward,13.5772419,52.4216254
n10198656431,backward,13.5930955,52.4412979
n10041420008,forward,13.4925216,52.5439573
n10131968334,forward,13.6228319,52.5349009
n9969165749,forward,13.5087152,52.5429194
n10316188841,backward,13.4668802,52.5200699
n10561910667,forward,13.464427,52.5149406
n9546610216,backward,13.3986787,52.5156739
n10166308505,backward,13.5625533,52.4951122
n10225437035,backward,13.438346,52.4175002
n10565758874,forward,13.4746912,52.5343722
n10982264905,forward,13.3225348,52.5112433
n10980488675,backward,13.3500332,52.4812814
n4406799381,backward,13.3687977,52.5295918
n9176492034,forward,13.4743531,52.5046302
n10149121253,forward,13.5789993,52.4653008
n10603944326,backward,13.4420584,52.5502601
n11383041519,backward,13.4470834,52.4600888
n2675559129,forward,-71.5991127,42.3943869
n10213735562,backward,13.5760721,52.4529237
n10213581422,forward,13.6164982,52.4468617
n10981841411,backward,13.4625409,52.5497871
n10217342401,,13.3514927,52.5043908
n9982747222,forward,13.5270365,52.5161091
n10134716524,forward,13.6309672,52.5211031
n10923370711,forward,13.3927988,52.5640766
n10154186330,backward,13.5701341,52.4850263
n8442047245,forward,13.6444732,52.5261582
n10561390016,forward,13.4965656,52.5157988
n10536458005,forward,13.4534324,52.5230784
n5453718490,backward,13.2493233,52.4345241
n9489645202,backward,13.5932759,52.4424378
n9967901610,forward,13.5518104,52.5543851
n11375679804,forward,13.4994631,52.6305888
n10572305095,forward,13.4051994,52.5286776
n8932802353,forward,13.557911,52.5296555
n9544315412,backward,13.5040651,52.552823
n10804686745,forward,13.6906448,52.4506589
n10224868863,,13.3959292,52.423102
n8614151094,backward,13.5428146,52.5362231
n9667267956,forward,13.6239297,52.529908
n10213971198,backward,13.5752156,52.4538438
n8662312736,backward,13.5689572,52.4441858
n10603028948,backward,13.4348749,52.5536767
n10314238289,forward,13.4432428,52.5334203
n9490021174,backward,13.5980525,52.4414963
n10597908168,backward,13.4227872,52.5574028
n2821248296,backward,13.6875674,52.4411123
n10550702435,backward,13.6249759,52.4550642
n4819036430,forward,13.5157489,52.5326895
n11364491453,backward,13.4493522,52.502182
n10603940774,backward,13.4466194,52.5465935
n10047617401,backward,13.5258042,52.5640956
n10781714576,forward,13.6058473,52.4787305
n10314548651,forward,13.4371045,52.5339346
n10303916734,forward,13.6035783,52.4419519
n10567203822,backward,13.3700377,52.5428881
n4406799385,backward,13.3792602,52.5406677
n8483674223,backward,13.5500919,52.5323547
n5736920882,,13.3206621,52.4552562
n9544315482,forward,13.5024105,52.5568267
n10308094637,,13.4368077,52.4237331
n9595552158,forward,13.4406433,52.5132922
n10750135945,backward,13.4875272,52.6182004
n11009588906,forward,13.5360537,52.4261029
n9981080512,forward,13.5280178,52.55685
n11048877814,forward,13.1205024,52.4752854
n11397380886,,13.3344496,52.5706687
n10287452217,forward,13.3904834,52.5068314
n10783826282,backward,13.5869948,52.4815249
n10584035319,forward,13.4463281,52.5450703
n10213735530,backward,13.5929287,52.4515676
n10561447878,forward,13.4816986,52.5131912
n10570469993,forward,13.4328978,52.5186997
n9510035757,backward,13.5658166,52.570365
n8692233715,forward,13.5177475,52.535148
n9963767263,forward,13.5485432,52.5281044
n9343891513,forward,13.6254993,52.3895894
n10679465572,,13.3816566,52.5040468
n10032708848,forward,13.5137207,52.5325535
n10171166915,backward,13.6072914,52.5339838
n10287435805,backward,13.3904772,52.507704
n10716134157,,13.46794,52.5539027
n11662686684,backward,13.3970163,52.5143664
n11986941300,forward,13.4557407,52.5930788
n10779870801,forward,13.3346062,52.5562846
n10562341952,forward,13.4695853,52.5140372
n2521103835,backward,13.6274193,52.5142612
n5623061234,backward,-71.6416921,42.3856416
n10129626816,forward,13.6083807,52.5388828
n9567431282,forward,13.5778109,52.4976673
n4017982236,forward,13.5515917,52.4051464
n8788765795,backward,13.549388,52.5160984
n10211218417,forward,13.5037204,52.4368896
n10559099122,,13.3809252,52.5166336
n10029315625,forward,13.4083439,52.5342323
n10606281986,,13.4674359,52.5463915
n10029612448,forward,13.48133,52.5385819
n10600516247,backward,13.4699983,52.563966
n10601770282,backward,13.4394971,52.5521989
n10213580214,forward,13.6119503,52.4478408
n9491568164,backward,13.5934709,52.4463502
n9981141595,forward,13.5517857,52.5615419
n2687646335,forward,13.5735608,52.4057199
n9981080475,forward,13.5250023,52.5595249
n8665037297,forward,13.4271923,52.552276
n8564619820,backward,13.5585227,52.53067
n10047395143,backward,13.5235436,52.5655265
n9490021176,backward,13.60001,52.4417832
n10052627258,backward,13.6105397,52.5047169
n10180533866,forward,13.6018074,52.5368999
n10216947666,forward,13.5043068,52.4549165
n10295104333,backward,13.5187029,52.5763572
n10750734421,backward,13.4832544,52.6119021
n11383103650,backward,13.4512418,52.45435
n10948817255,backward,13.7022254,52.4644581
n9490021177,backward,13.5966816,52.4415927
n10976515446,backward,13.5843216,52.4641992
n10211117621,forward,13.4976465,52.4337496
n10073704975,forward,13.4354329,52.4861537
n9523365125,backward,13.4885826,52.6188989
n10632654155,forward,13.4003851,52.5393191
n10286992713,backward,13.3918014,52.5106393
n11101156325,backward,13.3300667,52.522562
n10593671830,backward,13.4394773,52.5476999
n8663730200,backward,13.5771457,52.4213519
n10295050280,forward,13.5135106,52.5753951
n11049296588,backward,13.4947639,52.6426361
n10981841412,forward,13.462636,52.5496215
n4359741635,forward,13.4034845,52.4097808
n10768390666,forward,13.5144689,52.4945802
n10598383324,forward,13.4259569,52.5605374
n10185225735,forward,13.4930059,52.5010414
n10024147873,forward,13.4997561,52.534063
n8906101219,forward,13.4026246,52.5541894
n4244182292,backward,13.4104695,52.503339
n8788786117,forward,13.551129,52.5161224
n9896925258,forward,13.4709901,52.6135333
n11363994859,forward,13.466672,52.5072855
n8556541669,backward,13.4635304,52.5291786
n11034407517,backward,13.3639027,52.5640784
n10062827256,backward,13.6008587,52.5154413
n9974089228,backward,13.5715114,52.5407221
n8655903823,forward,13.5602545,52.4870423
n11999104789,forward,13.2444862,52.5489759
n10171337197,forward,13.6036255,52.5465011
n11081740835,backward,-71.5959227,42.3928183
n10885617226,backward,13.385735,52.5170668
n10761648507,backward,13.4061269,52.5249846
n10595463251,backward,13.4240415,52.5529723
n8878864805,backward,13.3390111,52.5433
n10134716532,backward,13.6344432,52.5193778
n10225013099,backward,13.3988164,52.4141452
n10219120410,forward,13.5248368,52.480342
n10309530419,backward,13.4354947,52.460204
n11387936991,forward,13.3854314,52.421568
n1210103756,backward,13.4052855,52.5339463
n10183641500,forward,13.500676,52.5107596
n11363994861,forward,13.4652944,52.5075915
n11353606194,backward,13.4618122,52.5179956
n10047395142,forward,13.5238423,52.5656699
n10047395167,backward,13.5245274,52.5647733
n10603039979,backward,13.433258,52.5528549
n8664475741,forward,13.4286826,52.5572754
n8788786142,forward,13.552974,52.515952
n10218083160,forward,13.5087646,52.4636178
n9044946203,backward,13.2814965,52.4979135
n5754474814,,13.3198684,52.4527976
n9645607301,backward,13.5915873,52.5348293
n10012960912,forward,13.5200938,52.5260219
n10196383589,backward,13.6284154,52.4930549
n10569366294,backward,13.4508071,52.5224251
n10149121227,forward,13.5760421,52.4665735
n10287885370,backward,13.4196947,52.5062416
n11069799180,forward,-71.5989415,42.3940902
n10017736999,backward,13.538288,52.5542008
n10723342945,backward,13.6256075,52.4512041
n11396807449,backward,13.33287,52.4754108
n10568319112,forward,13.5109588,52.5537321
n3213617900,backward,13.3915459,52.5113242
n10570429902,backward,13.4310751,52.5206078
n10979953307,forward,13.3449445,52.4933304
n9651878919,forward,13.5579378,52.4099532
n9547008804,backward,13.4332784,52.599305
n8626436346,forward,13.5187648,52.5089787
n10877831587,,13.3741023,52.520919
n9988994340,backward,13.5280894,52.4930864
n10118862929,forward,13.4968613,52.5079652
n2372265525,backward,13.4150796,52.4058593
n10286920487,forward,13.3966749,52.5112033
n11072270273,backward,13.3114175,52.4798433
n10564961659,forward,13.4690758,52.5312518
n6875672624,forward,13.3335912,52.4231616
n10572315015,forward,13.4306846,52.53454
n10587187159,forward,13.4174162,52.5500456
n10223408192,backward,13.4526751,52.4289723
n11227904766,forward,13.3755581,52.5038792
n10170799469,backward,13.5997277,52.524223
n10578403877,forward,13.3838436,52.5231789
n11292756777,forward,13.4839955,52.4632541
n11662686690,backward,13.4002742,52.5094765
n8909263718,forward,13.4232842,52.5525416
n2266255160,backward,13.6079506,52.5138044
n1326673295,forward,13.4494228,52.5526774
n9568792279,forward,13.5815168,52.504991
n9988903472,backward,13.5294409,52.4883003
n11069818558,forward,-71.5993371,42.3941278
n8443534261,backward,13.6174815,52.5204589
n8672628618,forward,13.5764971,52.4227327
n10750734422,forward,13.4845851,52.61393
n10051074600,forward,13.5908767,52.5048548
n271246260,backward,13.3315088,52.469756
n681324435,forward,13.5021388,52.4431252
n10286920488,forward,13.3936916,52.5109899
n10593671854,backward,13.4368101,52.5488551
n11694045331,backward,13.4152815,52.5141812
n9969165746,forward,13.5152633,52.5398882
n10882585336,forward,13.4420444,52.5013633
n9510035783,backward,13.5677428,52.5727584
n10751054004,backward,13.4673965,52.5969611
n9545103714,backward,13.4982893,52.5638282
n11662686689,forward,13.4013031,52.5103629
n10134602132,backward,13.6366558,52.5299853
n10727899610,,13.5738579,52.4445249
n8421956819,forward,13.544309,52.5449573
n10556297447,backward,13.7205641,52.4384579
n10031695033,backward,13.4131227,52.5252158
n10047214292,forward,13.5203704,52.5703179
n10828641272,backward,13.5102767,52.4044924
n9383793513,backward,13.5742564,52.3958365
n10760477347,backward,13.4095262,52.5238571
n8730174232,forward,13.5611941,52.544734
n10118862935,backward,13.4950023,52.5042194
n9383793516,backward,13.5748613,52.3997192
n8662694549,forward,13.5780483,52.4156028
n10211186902,forward,13.5006304,52.4353492
n10287944472,backward,13.4239574,52.5132935
n10979167538,backward,13.3370192,52.4881166
n11299114417,forward,13.4906101,52.4683212
n9544790578,backward,13.3950407,52.5279799
n8422265451,forward,13.5462747,52.5401673
n604996748,,13.4098019,52.5290109
n10048463974,backward,13.553253,52.5632872
n9651878928,backward,13.5577496,52.4098664
n11509960907,forward,13.2842398,52.4466829
n11396807444,backward,13.3328191,52.4724825
n11451525472,forward,13.3046208,52.4866818
n10040777282,forward,13.4881031,52.5416586
n10224844762,forward,13.4002816,52.4255883
n10959849670,forward,13.3607461,52.5770308
n4012502971,,13.7208475,52.4386254
n5548760587,backward,13.5517329,52.4180256
n10287056968,backward,13.3910883,52.5150012
n5548760870,backward,13.566599,52.4122265
n4406799379,backward,13.3940879,52.5283986
n9663320913,backward,13.1518016,52.5535295
n10164859120,forward,13.4285196,52.5816347
n9489498797,forward,13.5935837,52.4413264
n10542621382,backward,13.5144402,52.4623384
n5759577602,backward,13.3215212,52.4916672
n10588946871,backward,13.4356386,52.5435099
n8589593145,forward,13.5636195,52.5414683
n9835343481,backward,13.3757473,52.5380816
n10057493638,forward,13.5930059,52.4787053
n10062827253,forward,13.6025462,52.5148357
n10052627251,forward,13.6085132,52.5047428
n10536457981,forward,13.4523735,52.5252015
n10316130211,backward,13.4581501,52.5277571
n10197105238,backward,13.5843096,52.4614009
n10185484868,backward,13.486758,52.5020023
n8529396391,forward,13.5164476,52.5261005
n10597908187,backward,13.4230281,52.5586313
n10650002017,forward,13.5283014,52.4637379
n10286920479,backward,13.3979987,52.5107557
n10216734527,forward,13.4946829,52.4406961
n10219369899,forward,13.518496,52.5055897
n11387344809,backward,13.4143863,52.4048456
n7573534397,forward,13.6887574,52.4410364
n9963569655,backward,13.54427,52.5257554
n10280164831,backward,13.4647041,52.5145564
n10281845827,backward,13.3453513,52.5297208
n9841055083,forward,13.5118514,52.5464671
n11387638765,forward,13.4090452,52.4262889
n8878673125,forward,13.3267112,52.5380878
n11964862218,forward,13.3731296,52.5422968
n4375328031,forward,13.4440652,52.484831
n10588079818,forward,13.4246712,52.5468316
n350257480,forward,13.3834182,52.5033657
n6874343213,forward,13.56093,52.4024389
n10706466881,forward,13.4750413,52.5495994
n9896925257,backward,13.4711351,52.6136538
n10880782863,backward,13.4828235,52.5561577
n11221706750,forward,13.3705597,52.4881292
n11288076466,backward,13.5720388,52.5132602
n10175179963,backward,13.5716771,52.4853409
n10029234838,backward,13.4914961,52.5346152
n8422051195,forward,13.5498378,52.543169
n9662360679,backward,13.1982708,52.542554
n10129626814,forward,13.6116798,52.5399325
n10281782500,forward,13.3435285,52.5322894
n11396807453,backward,13.3326413,52.4772791
n11397608006,backward,13.3525225,52.5593395
n11399910782,forward,13.5060195,52.4970097
n10188039536,backward,13.4643868,52.5098788
n10188849775,forward,13.4266743,52.5158169
n10554290229,backward,13.4716247,52.4939026
n10225143065,forward,13.4119677,52.4172763
n10030893706,forward,13.4480877,52.5296451
n9977260756,forward,13.509075,52.5463566
n10316962308,forward,13.4813889,52.5021226
n10727883576,backward,13.5693973,52.4447732
n2486832080,backward,13.561958,52.5055132
n9988702696,backward,13.5289149,52.4890985
n2214916789,forward,13.5131732,52.5328616
n11400953153,backward,13.5169173,52.470677
n10563125278,forward,13.4647864,52.5245324
n10659790452,backward,13.474474,52.5110765
n10595712930,forward,13.4184046,52.5533719
n10666181214,backward,13.4749355,52.5535252
n10804326464,forward,13.6675095,52.4663236
n10538797949,,13.4781705,52.5065998
n2164561089,forward,13.426411,52.5229324
n10296416642,forward,13.4861348,52.520774
n9567431353,backward,13.5809788,52.5031935
n9761475978,backward,13.5937627,52.5170594
n9008020273,backward,13.4480977,52.4705215
n10593671831,forward,13.4392196,52.5474317
n6031777533,,13.4139611,52.5721516
n10050092713,backward,13.5779273,52.505089
n10777266519,backward,13.3791668,52.5261771
n11221844328,forward,13.3677936,52.5024809
n10588754098,backward,13.4222076,52.5500175
n9988702676,forward,13.533024,52.4822341
n10211759184,backward,13.5067798,52.4464639
n10554469893,forward,13.6951247,52.4412833
n10595712925,backward,13.4144239,52.5513682
n9008020276,forward,13.4548998,52.4727067
n10576164319,backward,13.4766019,52.5660965
n9645976208,backward,13.5897821,52.5371213
n5736920881,,13.320904,52.4554604
n10296476288,forward,13.4802624,52.5189931
n2592057731,forward,13.6450184,52.52491
n10560290723,forward,13.4143885,52.5409049
n10291359778,forward,13.571984,52.5684473
n8665037296,backward,13.4272484,52.5523333
n10172850141,backward,13.6062699,52.488799
n10621173408,backward,13.4120799,52.5284056
n8910886851,forward,13.4416774,52.5462417
n10209854737,backward,13.4912596,52.4205703
n8757437506,backward,13.5577596,52.5274156
n10284068740,forward,13.35169,52.5097004
n9429512796,forward,13.4169144,52.6056062
n10609414417,forward,13.4127906,52.5467451
n10063055264,forward,13.5838709,52.5244737
n10187666027,forward,13.4797226,52.5070862
n10187666021,forward,13.4842937,52.5125412
n10219061040,backward,13.5132359,52.4679129
n9982825619,backward,13.5213285,52.513449
n10883722261,backward,13.3880423,52.5029997
n10655398222,backward,13.460384,52.5159363
n11077233669,forward,13.3424116,52.5475666
n10224868864,,13.3964387,52.4235196
n11064161319,forward,13.3105615,52.5163787
n9567431308,forward,13.5790253,52.4999895
n10006692570,backward,13.5194828,52.4875374
n10307971781,backward,13.5010072,52.5136027
n10576875221,forward,13.4643109,52.5667933
n11387937020,backward,13.3827888,52.4231416
n5176025687,backward,13.3033149,52.4958537
n10694211070,forward,13.4142174,52.43967
n5731865248,backward,13.2605516,52.4894071
n10047213995,forward,13.5105797,52.569103
n10219061063,backward,13.5133702,52.4671995
n10225069446,forward,13.4061211,52.415905
n10046278871,backward,13.5132228,52.5556121
n10701072013,forward,13.4133722,52.5067785
n11388172593,forward,13.3831264,52.4341285
n10750965557,backward,13.4770683,52.6062355
n11372727734,forward,13.3775708,52.5636083
n10588079817,backward,13.4249151,52.5471042
n10830006841,forward,13.6118336,52.5142703
n9544519643,forward,13.500654,52.5613836
n8518562138,forward,13.449606,52.4177705
n10773447415,backward,13.3956682,52.529103
n10221294632,forward,13.5562808,52.4068548
n8511247320,forward,13.607062,52.5389765
n9655235450,backward,13.5462977,52.4264723
n9696641505,backward,13.4286665,52.5087706
n9990059973,backward,13.5256464,52.494676
n10055271188,backward,13.6105704,52.5090858
n10300211993,forward,13.5935214,52.4474771
n8422265492,backward,13.5595774,52.5374473
n9981141594,backward,13.540215,52.5652601
n9547379979,forward,13.4350646,52.6290035
n10976631101,backward,13.5888422,52.4700143
n11285174599,backward,13.3164512,52.6142026
n9976180407,backward,13.5243353,52.5317333
n10039601609,forward,13.3495,52.5244135
n11337112748,forward,13.4986312,52.516449
n9853092092,forward,13.4149041,52.6050734
n10303918174,forward,13.5978701,52.4406972
n10722813094,forward,13.6149738,52.4547945
n9985848561,backward,13.545161,52.4743103
n9546672813,backward,13.4533442,52.5898794
n10575927422,backward,13.4969844,52.5701085
n8614617799,forward,13.4619454,52.5295714
n10841291113,backward,13.6358486,52.524504
n10044413826,backward,13.4953779,52.5505776
n9977403735,forward,13.5131204,52.5461665
n10576164320,forward,13.4766864,52.5664224
n10653458230,,13.3515565,52.5506098
n9965888570,forward,13.562065,52.5404317
n10740558690,,13.356588,52.5236043
n9965210179,forward,13.550357,52.5427171
n10202243982,forward,13.3491736,52.5422858
n10559961635,backward,13.4852799,52.4778068
n81227036,,13.1988795,52.5331951
n9267109710,forward,13.3110513,52.6222574
n10919446090,forward,13.4794886,52.4103769
n10173140260,backward,13.6079637,52.478311
n10212130924,backward,13.6404769,52.4476261
n71254715,forward,-71.6238719,42.3578155
n9953878492,backward,13.619911,52.538531
n10169407450,backward,13.6063092,52.5233412
n7661363467,backward,13.3741574,52.5868879
n9961957528,forward,13.5403138,52.522597
n4406799384,backward,13.3469556,52.5402816
n10536545623,backward,13.4568673,52.5207768
n9871723575,backward,13.4846135,52.6484812
n9523365171,backward,13.48601,52.6158805
n8622636450,backward,13.5655369,52.534224
n10598989263,backward,13.4527528,52.5613683
n11049296587,backward,13.4931334,52.6436786
n11118895930,forward,13.6423259,52.4246327
n9490021173,forward,13.6022491,52.4418072
n9378333043,forward,13.5646255,52.545634
n10609363526,forward,13.3324233,52.4567181
n10184726528,backward,13.4964146,52.5002836
n10666189695,forward,13.4707757,52.5551115
n11387937006,,13.3851543,52.421925
n9555384610,backward,13.5734721,52.4691342
n10209449551,backward,13.4816958,52.4209934
n10750385584,backward,13.4758135,52.6195175
n10287654869,forward,13.4109377,52.5039795
n9834967938,backward,13.2572923,52.5086323
n11387638757,backward,13.4145142,52.4235247
n9372943719,forward,13.5898281,52.4107602
n10558808727,backward,13.3190111,52.5191153
n11986923728,backward,13.4610622,52.5936125
n7810604326,forward,13.2912173,52.6342488
n5731865250,backward,13.268421,52.4959434
n3328122220,forward,13.4965042,52.5340262
n8589593146,forward,13.5636572,52.5413298
n9969165756,forward,13.5146463,52.5384881
n9551032702,forward,13.5677088,52.5052166
n10727883577,forward,13.5682165,52.4449827
n8413845634,forward,13.5748167,52.555173
n9168847683,backward,13.4601693,52.5569972
n8518562137,forward,13.4495398,52.4177195
n10542357598,forward,13.5131737,52.4836034
n10614372837,forward,13.4168207,52.528656
n8909263754,forward,13.4257441,52.5522739
n9961674940,forward,13.5672727,52.555938
n10570474029,backward,13.440372,52.5182691
n11011811091,forward,13.4781491,52.4177484
n9683421102,forward,13.3141961,52.4532109
n10217059249,forward,13.4900876,52.514441
n9357334192,backward,13.4198384,52.5457597
n10593366427,forward,13.4384303,52.5060856
n10604500758,forward,13.4634349,52.5600585
n10689846251,backward,13.4214075,52.56446
